Date,Year,Model,Revenue,Quantity Sold,Region,Country,Channel
23-03-22,2022,Hilux,117095,2,North America,United States,Online
24-03-22,2022,Corolla,35312,1,Europe,Spain,Dealership
24-03-22,2022,Land Cruiser,65489,4,Europe,France,Dealership
24-03-22,2022,Corolla,73774,4,Asia,Thailand,Online
24-03-22,2022,Yaris,64075,2,Europe,Spain,Online
25-03-22,2022,Hilux,54696,3,Africa,Egypt,Dealership
25-03-22,2022,Yaris,51031,5,South America,Argentina,Dealership
25-03-22,2022,Vitz,100357,2,Africa,Morocco,Online
25-03-22,2022,Prius,107780,2,Asia,India,Dealership
25-03-22,2022,Prius,45091,3,Europe,Spain,Online
25-03-22,2022,Vitz,103285,1,Africa,Nigeria,Dealership
25-03-22,2022,Yaris,116518,2,Asia,China,Wholesale
25-03-22,2022,Corolla,83918,3,Europe,Spain,Dealership
25-03-22,2022,Yaris,64320,1,Asia,India,Wholesale
26-03-22,2022,Vitz,115877,1,Asia,China,Dealership
26-03-22,2022,Corolla,87776,2,Africa,South Africa,Wholesale
27-03-22,2022,Land Cruiser,68392,1,Africa,Egypt,Online
27-03-22,2022,Vitz,53043,2,South America,Colombia,Online
29-03-22,2022,Land Cruiser,38806,2,South America,Peru,Online
29-03-22,2022,Vitz,53363,4,South America,Chile,Dealership
29-03-22,2022,Yaris,95957,5,Africa,Egypt,Dealership
30-03-22,2022,Hilux,76809,5,South America,Argentina,Wholesale
30-03-22,2022,Yaris,67867,4,South America,Argentina,Dealership
30-03-22,2022,Corolla,53007,2,North America,Canada,Wholesale
30-03-22,2022,Prius,103836,3,North America,United States,Wholesale
30-03-22,2022,Vitz,86414,1,Asia,China,Online
30-03-22,2022,Hilux,53115,4,North America,United States,Wholesale
01-04-22,2022,Corolla,47279,4,Europe,United Kingdom,Wholesale
01-04-22,2022,Corolla,93389,4,Africa,Egypt,Online
02-04-22,2022,Vitz,78122,4,South America,Colombia,Wholesale
03-04-22,2022,Hilux,47139,5,South America,Peru,Wholesale
04-04-22,2022,Hilux,104898,2,Africa,Kenya,Wholesale
04-04-22,2022,Hilux,41465,4,Asia,Japan,Dealership
04-04-22,2022,Vitz,108563,4,Europe,Germany,Dealership
05-04-22,2022,Vitz,69883,4,South America,Chile,Online
05-04-22,2022,Land Cruiser,36952,3,North America,United States,Online
06-04-22,2022,Vitz,85511,3,North America,Mexico,Dealership
06-04-22,2022,Hilux,107817,1,North America,Mexico,Online
06-04-22,2022,Hilux,43763,2,Europe,Italy,Online
06-04-22,2022,Vitz,57785,4,North America,Mexico,Wholesale
07-04-22,2022,Land Cruiser,33055,1,Europe,Spain,Dealership
07-04-22,2022,Corolla,48256,1,North America,United States,Online
07-04-22,2022,Hilux,96935,2,Asia,China,Wholesale
08-04-22,2022,Corolla,75995,3,South America,Argentina,Wholesale
08-04-22,2022,Yaris,54459,2,Europe,Spain,Wholesale
09-04-22,2022,Vitz,82136,1,South America,Argentina,Dealership
09-04-22,2022,Corolla,81761,2,South America,Brazil,Dealership
09-04-22,2022,Hilux,93118,3,Europe,United Kingdom,Online
10-04-22,2022,Yaris,47408,1,Europe,France,Dealership
10-04-22,2022,Corolla,103622,2,South America,Chile,Wholesale
10-04-22,2022,Corolla,77984,4,South America,Brazil,Wholesale
10-04-22,2022,Prius,88504,4,Africa,Nigeria,Wholesale
11-04-22,2022,Land Cruiser,93565,2,Asia,Japan,Online
11-04-22,2022,Corolla,110684,2,Europe,Germany,Online
11-04-22,2022,Hilux,92233,3,Europe,Spain,Online
12-04-22,2022,Yaris,109347,1,South America,Colombia,Wholesale
12-04-22,2022,Yaris,53360,2,South America,Peru,Dealership
12-04-22,2022,Corolla,44947,1,Europe,Italy,Dealership
13-04-22,2022,Land Cruiser,93534,4,Africa,Nigeria,Online
13-04-22,2022,Land Cruiser,107735,1,Africa,Egypt,Online
14-04-22,2022,Corolla,87993,5,Europe,Italy,Wholesale
14-04-22,2022,Land Cruiser,92119,3,Africa,Nigeria,Dealership
14-04-22,2022,Prius,108735,3,South America,Chile,Online
14-04-22,2022,Prius,65587,1,South America,Colombia,Online
14-04-22,2022,Vitz,44867,3,Africa,South Africa,Online
14-04-22,2022,Vitz,49958,1,Europe,Spain,Dealership
14-04-22,2022,Corolla,106637,1,North America,Canada,Online
15-04-22,2022,Prius,78419,4,Europe,United Kingdom,Wholesale
15-04-22,2022,Yaris,103226,1,Africa,Egypt,Dealership
16-04-22,2022,Hilux,81588,3,Europe,France,Wholesale
16-04-22,2022,Vitz,96918,5,South America,Chile,Online
16-04-22,2022,Vitz,95689,2,Europe,Spain,Online
18-04-22,2022,Vitz,40911,3,Asia,Thailand,Dealership
18-04-22,2022,Vitz,75517,5,North America,Mexico,Online
18-04-22,2022,Prius,62078,3,Africa,Kenya,Online
18-04-22,2022,Hilux,111438,5,Africa,Kenya,Online
19-04-22,2022,Land Cruiser,50872,3,South America,Chile,Wholesale
19-04-22,2022,Vitz,55259,2,South America,Colombia,Dealership
20-04-22,2022,Yaris,42268,4,Africa,South Africa,Wholesale
20-04-22,2022,Hilux,45933,4,Europe,Spain,Online
21-04-22,2022,Prius,118197,2,North America,Canada,Wholesale
21-04-22,2022,Vitz,117414,3,Europe,United Kingdom,Dealership
21-04-22,2022,Yaris,52635,5,Africa,Kenya,Online
22-04-22,2022,Corolla,44245,1,Asia,India,Online
22-04-22,2022,Prius,75258,3,Africa,South Africa,Wholesale
22-04-22,2022,Land Cruiser,85277,2,North America,Mexico,Wholesale
22-04-22,2022,Land Cruiser,40705,4,Asia,India,Wholesale
23-04-22,2022,Corolla,64515,4,Africa,Morocco,Online
23-04-22,2022,Prius,64360,3,Africa,Kenya,Online
23-04-22,2022,Yaris,87886,5,North America,United States,Online
24-04-22,2022,Tundra,82396,2,North America,United States,Wholesale
24-04-22,2022,Hilux,86936,2,North America,Canada,Wholesale
25-04-22,2022,Hilux,94260,5,Africa,South Africa,Online
25-04-22,2022,Tundra,106434,5,South America,Argentina,Dealership
25-04-22,2022,Tundra,31374,3,South America,Argentina,Online
26-04-22,2022,Hilux,45772,3,Africa,Nigeria,Dealership
26-04-22,2022,Tundra,100921,4,Europe,United Kingdom,Dealership
26-04-22,2022,Tundra,76923,4,North America,United States,Online
27-04-22,2022,Hilux,50642,5,North America,Mexico,Wholesale
27-04-22,2022,Vitz,76556,1,Europe,United Kingdom,Wholesale
27-04-22,2022,Vitz,95265,1,Africa,Kenya,Wholesale
27-04-22,2022,Prius,36032,1,North America,Canada,Online
27-04-22,2022,Prius,46318,2,Asia,India,Dealership
27-04-22,2022,Prius,50897,3,Asia,Japan,Wholesale
28-04-22,2022,Yaris,79884,5,Asia,Thailand,Wholesale
28-04-22,2022,Tundra,52546,4,Africa,Kenya,Dealership
29-04-22,2022,Vitz,102981,1,Europe,Spain,Dealership
29-04-22,2022,Hilux,54919,4,North America,Mexico,Wholesale
30-04-22,2022,Corolla,96171,3,Africa,South Africa,Wholesale
30-04-22,2022,Tundra,107474,5,South America,Colombia,Wholesale
30-04-22,2022,Vitz,81570,1,Asia,South Korea,Online
01-05-22,2022,Vitz,50191,1,Asia,Thailand,Wholesale
02-05-22,2022,Hilux,107090,5,North America,Canada,Dealership
02-05-22,2022,Vitz,39993,4,Europe,Germany,Dealership
02-05-22,2022,Tundra,74630,3,Europe,Germany,Dealership
03-05-22,2022,Corolla,33139,3,South America,Peru,Online
03-05-22,2022,Hilux,46802,3,Europe,Spain,Dealership
03-05-22,2022,Vitz,94366,4,North America,Mexico,Wholesale
03-05-22,2022,Prius,45817,4,South America,Peru,Wholesale
03-05-22,2022,Hilux,90403,1,South America,Argentina,Online
03-05-22,2022,Corolla,49606,4,Europe,Italy,Online
03-05-22,2022,Prius,100423,2,Asia,South Korea,Online
03-05-22,2022,Corolla,56998,5,Europe,Italy,Wholesale
03-05-22,2022,Corolla,80615,4,Europe,Germany,Dealership
04-05-22,2022,Vitz,58731,3,Africa,South Africa,Dealership
04-05-22,2022,Hilux,39933,4,Africa,Egypt,Wholesale
04-05-22,2022,Hilux,112404,1,Africa,Nigeria,Online
05-05-22,2022,Vitz,82689,5,South America,Chile,Dealership
05-05-22,2022,Yaris,75032,5,Africa,Egypt,Online
05-05-22,2022,Hilux,109973,3,Africa,Morocco,Online
05-05-22,2022,Tundra,105740,5,Europe,France,Online
06-05-22,2022,Vitz,33213,2,Africa,South Africa,Wholesale
06-05-22,2022,Yaris,55223,5,Europe,Germany,Wholesale
06-05-22,2022,Corolla,41801,3,North America,Mexico,Online
06-05-22,2022,Prius,41137,5,North America,Canada,Dealership
07-05-22,2022,Hilux,87942,4,Europe,Spain,Dealership
07-05-22,2022,Hilux,43878,1,Europe,Germany,Wholesale
07-05-22,2022,Corolla,99558,4,Europe,Germany,Online
07-05-22,2022,Corolla,119276,2,Africa,Egypt,Dealership
08-05-22,2022,Hilux,98422,2,Europe,United Kingdom,Online
08-05-22,2022,Prius,50700,1,Africa,Morocco,Online
08-05-22,2022,Corolla,85535,1,Africa,Egypt,Dealership
09-05-22,2022,Prius,92099,1,Asia,Japan,Wholesale
09-05-22,2022,Corolla,109302,1,North America,Mexico,Wholesale
10-05-22,2022,Prius,38752,5,Europe,Germany,Dealership
10-05-22,2022,Yaris,60401,4,Europe,United Kingdom,Wholesale
10-05-22,2022,Hilux,34340,2,Europe,Germany,Wholesale
10-05-22,2022,Prius,109017,5,Europe,Italy,Dealership
10-05-22,2022,Yaris,99683,1,Europe,Germany,Wholesale
11-05-22,2022,Yaris,58285,3,Europe,United Kingdom,Dealership
11-05-22,2022,Hilux,40165,3,Asia,South Korea,Wholesale
11-05-22,2022,Vitz,69441,4,Europe,United Kingdom,Wholesale
11-05-22,2022,Yaris,109386,2,Africa,Nigeria,Wholesale
12-05-22,2022,Vitz,42669,2,Africa,Kenya,Online
13-05-22,2022,Prius,83270,4,Asia,China,Wholesale
14-05-22,2022,Tundra,59470,1,North America,United States,Dealership
15-05-22,2022,Hilux,102089,1,Europe,United Kingdom,Online
15-05-22,2022,Vitz,98972,2,South America,Brazil,Dealership
15-05-22,2022,Yaris,110459,2,South America,Peru,Wholesale
15-05-22,2022,Hilux,57135,2,North America,Canada,Dealership
15-05-22,2022,Corolla,44923,1,North America,Canada,Online
16-05-22,2022,Corolla,78526,3,Asia,China,Dealership
17-05-22,2022,Vitz,96551,4,North America,Canada,Dealership
17-05-22,2022,Prius,108314,4,South America,Colombia,Dealership
18-05-22,2022,Corolla,66827,5,Asia,China,Wholesale
19-05-22,2022,Tundra,78899,5,North America,Canada,Online
19-05-22,2022,Vitz,98071,3,Asia,Thailand,Online
20-05-22,2022,Tundra,62726,2,South America,Argentina,Dealership
20-05-22,2022,Hilux,44099,3,Asia,China,Wholesale
20-05-22,2022,Prius,117533,5,Europe,Italy,Dealership
20-05-22,2022,Prius,50645,5,Asia,Thailand,Wholesale
20-05-22,2022,Corolla,108986,4,South America,Chile,Dealership
20-05-22,2022,Hilux,78777,3,Europe,United Kingdom,Wholesale
21-05-22,2022,Prius,84740,1,Europe,United Kingdom,Dealership
21-05-22,2022,Vitz,67972,5,South America,Argentina,Wholesale
22-05-22,2022,Prius,32260,4,Asia,Thailand,Online
23-05-22,2022,Vitz,74162,2,Asia,China,Dealership
23-05-22,2022,Hilux,69350,3,South America,Brazil,Online
23-05-22,2022,Yaris,117157,5,North America,Canada,Online
23-05-22,2022,Vitz,108874,1,Africa,South Africa,Online
24-05-22,2022,Corolla,55617,5,Africa,South Africa,Wholesale
24-05-22,2022,Tundra,104374,1,Africa,Nigeria,Wholesale
24-05-22,2022,Corolla,84104,3,Asia,India,Wholesale
24-05-22,2022,Prius,70225,1,Africa,Nigeria,Dealership
25-05-22,2022,Hilux,105692,1,Europe,France,Wholesale
25-05-22,2022,Vitz,48904,4,Africa,Kenya,Online
26-05-22,2022,Tundra,72586,3,Africa,South Africa,Online
26-05-22,2022,Hilux,76814,5,Europe,Italy,Dealership
26-05-22,2022,Corolla,87219,2,Europe,Spain,Online
26-05-22,2022,Tundra,94102,3,Asia,South Korea,Wholesale
26-05-22,2022,Vitz,54110,3,Europe,France,Wholesale
26-05-22,2022,Hilux,70883,2,South America,Colombia,Wholesale
26-05-22,2022,Tundra,39260,5,Africa,Kenya,Online
27-05-22,2022,Hilux,85704,4,Africa,Nigeria,Online
27-05-22,2022,Corolla,53115,5,North America,Canada,Dealership
27-05-22,2022,Prius,77602,2,Asia,Japan,Wholesale
27-05-22,2022,Corolla,77223,5,South America,Brazil,Online
28-05-22,2022,Prius,42822,3,North America,Mexico,Dealership
28-05-22,2022,Vitz,82646,4,North America,Canada,Wholesale
28-05-22,2022,Corolla,68751,1,Europe,Spain,Online
28-05-22,2022,Corolla,47670,5,South America,Argentina,Online
28-05-22,2022,Yaris,101060,1,Africa,Morocco,Dealership
28-05-22,2022,Tundra,39033,4,North America,United States,Online
29-05-22,2022,Hilux,69440,1,Asia,Thailand,Wholesale
29-05-22,2022,Vitz,76939,5,North America,Mexico,Dealership
29-05-22,2022,Corolla,72019,2,South America,Argentina,Wholesale
30-05-22,2022,Hilux,105761,3,North America,Canada,Wholesale
31-05-22,2022,Hilux,99447,3,Asia,South Korea,Dealership
31-05-22,2022,Corolla,100422,1,South America,Colombia,Wholesale
01-06-22,2022,Yaris,69437,3,South America,Colombia,Online
01-06-22,2022,Yaris,90332,3,Europe,Spain,Dealership
01-06-22,2022,Hilux,109018,2,Asia,Japan,Dealership
02-06-22,2022,Prius,117754,1,South America,Brazil,Online
02-06-22,2022,Prius,31946,2,South America,Chile,Online
02-06-22,2022,Hilux,55336,2,Europe,United Kingdom,Online
03-06-22,2022,Hilux,87109,4,Asia,South Korea,Wholesale
04-06-22,2022,Prius,32082,1,Asia,South Korea,Online
04-06-22,2022,Corolla,88144,2,North America,United States,Wholesale
05-06-22,2022,Yaris,99400,5,North America,United States,Wholesale
05-06-22,2022,Vitz,58554,3,South America,Brazil,Dealership
05-06-22,2022,Corolla,41683,1,Africa,Egypt,Online
05-06-22,2022,Hilux,49760,4,North America,United States,Online
05-06-22,2022,Hilux,73534,2,Europe,Italy,Wholesale
06-06-22,2022,Hilux,70517,5,Europe,Spain,Online
06-06-22,2022,Corolla,80974,3,Europe,United Kingdom,Online
06-06-22,2022,Tundra,113562,3,South America,Peru,Online
07-06-22,2022,Corolla,54172,5,North America,Mexico,Wholesale
07-06-22,2022,Vitz,42735,1,Europe,Germany,Online
07-06-22,2022,Corolla,43690,3,Asia,Japan,Dealership
08-06-22,2022,Vitz,32583,3,South America,Brazil,Dealership
08-06-22,2022,Hilux,82774,3,Africa,Nigeria,Wholesale
08-06-22,2022,Prius,48888,2,Europe,Italy,Online
08-06-22,2022,Hilux,88654,2,Europe,Spain,Online
09-06-22,2022,Corolla,108701,3,Asia,South Korea,Dealership
09-06-22,2022,Hilux,80541,4,Africa,South Africa,Online
10-06-22,2022,Vitz,112558,3,North America,Canada,Dealership
10-06-22,2022,Vitz,69602,1,Europe,Germany,Wholesale
10-06-22,2022,Prius,58037,4,Africa,Nigeria,Wholesale
11-06-22,2022,Corolla,100714,1,Europe,Germany,Wholesale
11-06-22,2022,Vitz,73937,5,Europe,Spain,Online
12-06-22,2022,Vitz,104745,5,Asia,China,Online
12-06-22,2022,Corolla,109220,2,Africa,Egypt,Online
13-06-22,2022,Yaris,48640,2,Africa,Morocco,Wholesale
13-06-22,2022,Hilux,36505,2,Europe,Germany,Wholesale
13-06-22,2022,Hilux,99305,5,Europe,France,Dealership
14-06-22,2022,Corolla,32936,1,North America,Mexico,Wholesale
14-06-22,2022,Tundra,35834,4,Europe,Italy,Wholesale
15-06-22,2022,Hilux,44876,2,North America,Canada,Online
17-06-22,2022,Vitz,72635,5,North America,Canada,Dealership
17-06-22,2022,Tundra,79615,2,Africa,South Africa,Online
18-06-22,2022,Tundra,84869,3,South America,Peru,Wholesale
18-06-22,2022,Corolla,46691,4,South America,Argentina,Dealership
18-06-22,2022,Hilux,106213,1,North America,Mexico,Online
18-06-22,2022,Vitz,78429,2,North America,Canada,Dealership
19-06-22,2022,Corolla,117983,3,Europe,France,Dealership
19-06-22,2022,Vitz,75820,3,North America,Canada,Dealership
19-06-22,2022,Corolla,104904,4,Asia,South Korea,Wholesale
19-06-22,2022,Hilux,32843,5,Africa,Morocco,Online
20-06-22,2022,Vitz,110048,5,North America,Canada,Wholesale
20-06-22,2022,Corolla,96573,2,North America,Mexico,Wholesale
20-06-22,2022,Corolla,92160,2,Africa,South Africa,Dealership
20-06-22,2022,Prius,68488,5,Asia,India,Wholesale
20-06-22,2022,Hilux,72861,1,North America,Canada,Wholesale
20-06-22,2022,Hilux,49300,1,North America,United States,Wholesale
21-06-22,2022,Hilux,86400,3,Africa,Kenya,Wholesale
21-06-22,2022,Vitz,69865,4,Asia,India,Dealership
21-06-22,2022,Hilux,98089,1,South America,Colombia,Wholesale
21-06-22,2022,Corolla,115443,2,South America,Argentina,Wholesale
22-06-22,2022,Corolla,93730,1,Africa,South Africa,Online
22-06-22,2022,Vitz,53091,4,South America,Argentina,Wholesale
22-06-22,2022,Prius,86298,2,North America,Canada,Dealership
23-06-22,2022,Vitz,115799,4,North America,Mexico,Online
23-06-22,2022,Prius,51571,5,Africa,Nigeria,Wholesale
23-06-22,2022,Yaris,51762,4,Europe,Spain,Wholesale
23-06-22,2022,Prius,68052,4,Europe,France,Online
23-06-22,2022,Vitz,116700,4,Asia,India,Wholesale
23-06-22,2022,Prius,35060,2,Africa,Morocco,Online
23-06-22,2022,Prius,61362,4,South America,Peru,Online
23-06-22,2022,Prius,100976,4,North America,Canada,Online
24-06-22,2022,Hilux,60936,3,North America,Mexico,Wholesale
24-06-22,2022,Corolla,44610,2,Africa,South Africa,Online
24-06-22,2022,Tundra,43910,4,North America,Canada,Dealership
25-06-22,2022,Tundra,115669,1,North America,United States,Wholesale
25-06-22,2022,Corolla,119666,4,Africa,South Africa,Dealership
27-06-22,2022,Yaris,91920,1,Africa,South Africa,Dealership
28-06-22,2022,Vitz,31722,5,Asia,Japan,Wholesale
28-06-22,2022,Prius,30832,5,Asia,Thailand,Dealership
28-06-22,2022,Corolla,40736,2,Africa,South Africa,Online
28-06-22,2022,Hilux,95298,2,North America,United States,Online
28-06-22,2022,Corolla,61131,5,Africa,Egypt,Dealership
29-06-22,2022,Yaris,119012,2,South America,Colombia,Wholesale
29-06-22,2022,Vitz,118765,1,South America,Colombia,Dealership
30-06-22,2022,Prius,49918,1,North America,United States,Dealership
30-06-22,2022,Vitz,119422,3,North America,Mexico,Online
30-06-22,2022,Hilux,43891,2,North America,United States,Wholesale
01-07-22,2022,Tundra,38280,2,South America,Brazil,Dealership
01-07-22,2022,Corolla,95375,3,Africa,Egypt,Wholesale
01-07-22,2022,Tundra,70566,4,South America,Chile,Wholesale
01-07-22,2022,Hilux,100272,1,Europe,Germany,Online
02-07-22,2022,Vitz,100499,4,South America,Chile,Dealership
02-07-22,2022,Hilux,78093,3,South America,Chile,Online
02-07-22,2022,Prius,74790,2,South America,Argentina,Dealership
04-07-22,2022,Prius,32424,4,Africa,Morocco,Online
04-07-22,2022,Corolla,112392,2,Europe,United Kingdom,Wholesale
04-07-22,2022,Yaris,97434,3,Asia,Thailand,Wholesale
05-07-22,2022,Vitz,108066,5,Africa,Nigeria,Dealership
05-07-22,2022,Prius,74935,2,Europe,Germany,Dealership
06-07-22,2022,Vitz,81658,4,South America,Chile,Dealership
06-07-22,2022,Prius,40844,4,South America,Brazil,Dealership
06-07-22,2022,Hilux,73239,3,North America,United States,Wholesale
06-07-22,2022,Corolla,53950,4,South America,Chile,Dealership
06-07-22,2022,Vitz,44378,1,Africa,Kenya,Wholesale
07-07-22,2022,Yaris,98769,2,Europe,Spain,Dealership
07-07-22,2022,Prius,115890,1,Asia,China,Online
07-07-22,2022,Prius,103608,3,North America,Mexico,Online
07-07-22,2022,Corolla,35057,1,South America,Brazil,Dealership
07-07-22,2022,Hilux,37661,1,Africa,South Africa,Online
07-07-22,2022,Tundra,99177,2,Asia,China,Wholesale
08-07-22,2022,Hilux,30794,2,Asia,India,Wholesale
08-07-22,2022,Hilux,116665,5,Africa,Egypt,Wholesale
08-07-22,2022,Vitz,51629,1,Africa,Nigeria,Wholesale
08-07-22,2022,Hilux,113744,2,Europe,Spain,Dealership
09-07-22,2022,Prius,114194,1,South America,Brazil,Online
09-07-22,2022,Prius,55261,1,South America,Chile,Wholesale
09-07-22,2022,Hilux,69906,3,North America,United States,Online
09-07-22,2022,Prius,62476,3,South America,Colombia,Wholesale
10-07-22,2022,Corolla,45475,1,North America,Canada,Dealership
10-07-22,2022,Yaris,66855,3,Europe,Italy,Online
11-07-22,2022,Corolla,56111,2,Europe,France,Dealership
11-07-22,2022,Corolla,46793,1,Europe,Germany,Dealership
12-07-22,2022,Prius,119680,3,Africa,Egypt,Online
12-07-22,2022,Tundra,119299,2,Europe,Italy,Online
12-07-22,2022,Prius,64787,1,North America,Mexico,Online
12-07-22,2022,Prius,108966,1,Africa,Kenya,Online
13-07-22,2022,Prius,115083,3,Africa,Morocco,Dealership
13-07-22,2022,Tundra,44853,2,South America,Argentina,Dealership
14-07-22,2022,Tundra,60976,1,Africa,Kenya,Online
15-07-22,2022,Vitz,68919,1,Europe,Germany,Online
15-07-22,2022,Yaris,64303,5,North America,Mexico,Dealership
16-07-22,2022,Tundra,75692,1,South America,Chile,Dealership
16-07-22,2022,Tundra,69513,5,Europe,United Kingdom,Wholesale
16-07-22,2022,Corolla,70459,5,Africa,Nigeria,Dealership
16-07-22,2022,Hilux,81850,2,Asia,Japan,Dealership
16-07-22,2022,Corolla,68541,4,South America,Peru,Dealership
17-07-22,2022,Hilux,45058,5,Europe,France,Wholesale
17-07-22,2022,Hilux,81055,2,North America,Canada,Dealership
18-07-22,2022,Corolla,92000,3,North America,United States,Online
18-07-22,2022,Vitz,44413,5,Europe,United Kingdom,Wholesale
18-07-22,2022,Corolla,64890,4,Africa,Nigeria,Dealership
18-07-22,2022,Corolla,95355,3,Africa,Kenya,Wholesale
18-07-22,2022,Tundra,33492,5,South America,Brazil,Wholesale
